order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ07132,2018-09-16,16:37:10,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 7), ('Pasta', 5), ('Shrimp', 6)]",888.5,-37.8059182,144.9366503,0,10.628,15.971641
ORDJ00852,2018-11-11,18:18:35,Dinner,TP,"[('Pasta', 10), ('Shrimp', 6), ('Fish&Chips', 6), ('Salmon', 3)]",932.0,-37.799597,144.9256581,0,12.134,17.2795599
ORDI05361,2018-12-08,19:19:26,Dinner,NS,"[('Shrimp', 6), ('Pasta', 4), ('Salmon', 6), ('Fish&Chips', 5)]",855.0,-37.8242187,144.9537168,0,9.876,
ORDC06316,2018-01-07,08:10:08,Breakfast,NS,"[('Coffee', 1), ('Eggs', 8), ('Cereal', 9)]",372.5,-37.814037,144.9719607,1,7.805,
ORDX02776,2018-05-29,12:54:05,Lunch,,"[('Salad', 2), ('Chicken', 10), ('Fries', 10), ('Steak', 9), ('Burger', 6)]",1065.4,-37.8176125,145.0108561,0,,9.8698757
ORDK06945,2018-08-22,15:46:28,Lunch,BK,"[('Fries', 9), ('Burger', 7)]",325.0,-37.8187213,144.9681905,0,7.512,13.3032399
ORDB05628,2018-03-28,10:52:23,Breakfast,,"[('Eggs', 2), ('Cereal', 10), ('Coffee', 3), ('Pancake', 1)]",300.75,-37.8130622,144.963566,0,8.174,11.412734
ORDJ09803,2018-10-30,17:58:18,Dinner,,"[('Salmon', 3), ('Pasta', 7)]",315.5,-37.807911,144.9418072,0,,13.802946
ORDY07072,2018-12-02,19:09:17,Dinner,,"[('Salmon', 5), ('Pasta', 8)]",425.0,-37.8189447,144.9586486,0,7.912,13.9406826
ORDY08672,2018-12-14,19:29:34,Dinner,TP,"[('Shrimp', 10), ('Salmon', 10), ('Pasta', 9)]",1197.5,-37.8132668,144.9586428,0,8.538,
ORDI02019,2018-12-27,20:00:00,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 4), ('Salmon', 8)]",543.0,-37.8019249,144.9656877,0,6.654,
ORDA07107,2018-11-04,18:08:27,Dinner,BK,"[('Pasta', 9), ('Salmon', 9), ('Shrimp', 5), ('Fish&Chips', 6)]",1096.5,-37.8115161,144.9526832,0,8.47,17.9439037
ORDX09797,2018-06-22,13:34:38,Lunch,BK,"[('Fries', 1), ('Burger', 1), ('Steak', 1), ('Chicken', 9)]",376.0,-37.8102184,145.009017,0,3.806,
ORDB09481,2018-10-01,17:07:36,Dinner,,"[('Fish&Chips', 5), ('Shrimp', 1)]",229.0,-37.8040983,144.9334214,0,11.029,14.9926834
ORDZ03062,2018-09-29,16:57:27,Dinner,NS,"[('Shrimp', 2), ('Pasta', 9), ('Salmon', 8)]",683.5,-37.8044101,144.9524597,0,8.107,16.344757
ORDA02485,2018-09-03,16:06:45,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 3), ('Pasta', 4)]",593.0,-37.8149802,144.9354243,0,10.309,17.3682551
ORDJ08383,2018-08-08,15:16:03,Lunch,,"[('Steak', 1), ('Chicken', 8)]",301.0,-37.8062,144.9420627,0,,13.2747393
ORDC06062,2018-10-21,17:38:01,Dinner,NS,"[('Pasta', 9), ('Shrimp', 9), ('Salmon', 5), ('Fish&Chips', 9)]",1253.5,-37.7999196,144.9626861,0,6.848,14.5700173
ORDB03456,2018-01-22,08:40:33,Breakfast,,"[('Pancake', 3), ('Cereal', 6)]",198.75,-37.8074794,144.9629559,0,8.906,11.0435092
ORDJ08248,2018-01-04,08:00:00,Breakfast,TP,"[('Coffee', 2), ('Pancake', 2)]",63.5,-37.8118941,144.9393496,1,10.375,6.1636966
ORDY01604,2018-02-23,09:41:24,Breakfast,TP,"[('Eggs', 4), ('Cereal', 6), ('Coffee', 5)]",251.5,-37.8237154,144.9673126,0,7.845,11.0053763
ORDC07199,2018-03-04,10:01:41,Breakfast,NS,"[('Cereal', 2), ('Pancake', 4), ('Coffee', 8), ('Eggs', 10)]",419.0,-37.8170235,144.9515201,0,9.955,16.8069455
ORDI03565,2018-11-09,18:18:35,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 4), ('Salmon', 6)]",812.0,-37.8211152,144.9577686,0,9.272,15.2239427
ORDJ08617,2018-12-30,20:00:00,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 8), ('Salmon', 8)]",690.5,-37.8159859,144.9371794,0,10.441,
ORDA09477,2018-02-16,09:31:16,Breakfast,BK,"[('Pancake', 2), ('Cereal', 9), ('Coffee', 3)]",260.0,-37.8005373,144.9459215,0,9.183,
ORDI10420,2018-08-24,15:46:28,Lunch,NS,"[('Steak', 2), ('Fries', 5), ('Burger', 7), ('Chicken', 6)]",559.0,-37.8177238,144.9695717,0,8.606,13.9144769
ORDC00123,2018-10-07,17:17:44,Dinner,NS,"[('Pasta', 5), ('Shrimp', 5), ('Salmon', 3)]",530.5,-37.8209342,144.9613737,0,9.028,
ORDK02366,2018-07-24,14:45:38,Lunch,BK,"[('Burger', 6), ('Chicken', 9)]",474.0,-37.805381,144.9363949,0,9.936,16.3611875
ORDK10394,2018-12-19,19:39:43,Dinner,BK,"[('Shrimp', 7), ('Salmon', 9), ('Pasta', 9), ('Fish&Chips', 3)]",1099.5,-37.8148193,144.9376719,0,9.935,17.2353771
ORDZ10196,2018-04-05,11:02:32,Breakfast,NS,"[('Coffee', 3), ('Pancake', 9), ('Eggs', 3)]",306.75,-37.8223226,144.9334506,0,10.854,
ORDY10499,2018-05-23,12:43:56,Lunch,TP,"[('Steak', 9), ('Burger', 3)]",498.0,-37.8153434,144.986174,0,9.515,
ORDB10964,2018-01-06,08:10:08,Breakfast,TP,"[('Coffee', 5), ('Cereal', 4), ('Eggs', 5)]",231.5,-37.804871,144.9533402,1,9.515,6.9109983
ORDB01764,2018-08-26,15:46:28,Lunch,TP,"[('Burger', 8), ('Steak', 10)]",698.0,-37.8123375,144.9385228,0,10.875,15.0965831
ORDK07816,2018-07-24,14:45:38,Lunch,BK,"[('Salad', 6), ('Steak', 3)]",238.2,-37.8035155,144.9498144,0,8.786,14.7744419
ORDK10516,2018-05-27,12:43:56,Lunch,BK,"[('Burger', 2), ('Salad', 1), ('Chicken', 8)]",335.2,-37.8043856,144.9283024,0,10.688,19.1804593
ORDI06346,2018-03-12,10:11:49,Breakfast,NS,"[('Eggs', 3), ('Cereal', 8), ('Coffee', 2)]",249.0,-37.8201261,144.9683846,0,8.625,
ORDZ07238,2018-09-18,16:37:10,Dinner,NS,"[('Shrimp', 3), ('Pasta', 8), ('Fish&Chips', 4), ('Salmon', 5)]",727.0,-37.8063482,144.9561166,0,8.239,14.4203224
ORDY03554,2018-04-17,11:32:57,Breakfast,TP,"[('Cereal', 1), ('Coffee', 7), ('Pancake', 7)]",243.25,-37.8152001,144.9748161,0,8.441,10.7963808
ORDC01960,2018-11-11,18:28:43,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 8)]",658.0,-37.8030898,144.9612977,0,7.192,15.2545896
ORDB07723,2018-03-05,10:01:41,Breakfast,,"[('Coffee', 1), ('Cereal', 6), ('Eggs', 8), ('Pancake', 10)]",552.0,-37.8200083,144.9670063,0,,10.17872
ORDB07722,2018-10-11,17:17:44,Dinner,TP,"[('Pasta', 2), ('Salmon', 6), ('Fish&Chips', 6), ('Shrimp', 8)]",943.0,-37.8121064,144.9533768,0,8.96,12.9076504
ORDC00597,2018-03-16,10:21:58,Breakfast,NS,"[('Coffee', 10), ('Cereal', 1)]",96.0,-37.8003308,144.9582336,0,7.311,11.8615013
ORDY10893,2018-06-16,13:24:30,Lunch,TP,"[('Steak', 10), ('Chicken', 1), ('Fries', 2)]",506.0,-37.8047029,144.9932568,0,10.944,15.8100506
ORDA01265,2018-10-14,17:27:53,Dinner,,"[('Fish&Chips', 3), ('Pasta', 7), ('Salmon', 3), ('Shrimp', 10)]",960.5,-37.8060123,144.9560517,0,,17.7080689
ORDC09803,2018-05-19,12:33:48,Lunch,NS,"[('Steak', 7), ('Fries', 4), ('Burger', 8), ('Chicken', 5), ('Salad', 6)]",874.2,-37.8094815,145.0100269,0,10.252,18.4356121
ORDI02790,2018-07-19,14:35:29,Lunch,NS,"[('Salad', 1), ('Chicken', 4), ('Fries', 4), ('Steak', 10), ('Burger', 3)]",736.2,-37.8063423,144.982857,0,7.624,
ORDB09968,2018-04-22,11:32:57,Breakfast,TP,"[('Cereal', 3), ('Coffee', 2), ('Pancake', 5), ('Eggs', 8)]",375.25,-37.8189747,144.9527594,0,8.583,12.5332449
ORDC05594,2018-01-19,08:30:25,Breakfast,,"[('Pancake', 7), ('Cereal', 1)]",190.75,-37.8226595,144.9555173,0,,14.5737863
ORDB04581,2018-08-01,15:05:54,Lunch,TP,"[('Fries', 9), ('Burger', 8), ('Steak', 1), ('Salad', 7), ('Chicken', 5)]",681.4,-37.8034132,144.9499017,0,9.934,13.0703679
ORDZ01478,2018-12-12,19:29:34,Dinner,,"[('Fish&Chips', 7), ('Salmon', 10), ('Shrimp', 2), ('Pasta', 6)]",928.0,-37.8144773,144.965637,0,,14.6678737
ORDJ06159,2018-12-06,19:09:17,Dinner,TP,"[('Salmon', 8), ('Pasta', 5)]",465.5,-37.8139422,145.015182,0,13.071,16.4975262
ORDX00161,2018-02-18,09:31:16,Breakfast,BK,"[('Eggs', 5), ('Pancake', 9), ('Coffee', 9)]",395.75,-37.8080501,144.9453333,0,9.228,16.5455816
ORDK08431,2018-02-09,09:10:59,Breakfast,BK,"[('Pancake', 10), ('Cereal', 2), ('Eggs', 5)]",394.5,-37.8118508,144.9674961,0,7.235,11.903098
ORDJ08988,2018-11-07,18:18:35,Dinner,TP,"[('Pasta', 5), ('Shrimp', 10)]",677.5,-37.8102148,144.9614603,0,8.492,12.8396594
ORDB06537,2018-05-14,12:23:39,Lunch,TP,"[('Steak', 7), ('Fries', 4)]",363.0,-37.8006458,145.0059127,0,12.427,
ORDC04515,2018-09-12,16:27:02,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 4), ('Shrimp', 8)]",847.0,-37.7997424,144.9920191,0,8.248,
ORDA06790,2018-06-23,13:44:47,Lunch,,"[('Fries', 5), ('Chicken', 7), ('Salad', 4), ('Steak', 4)]",532.8,-37.8000381,145.0000366,0,,13.9273547
ORDK00927,2018-08-29,15:56:37,Lunch,BK,"[('Chicken', 8), ('Steak', 8), ('Fries', 7), ('Burger', 5), ('Salad', 9)]",1009.8,-37.8206961,144.9568595,0,8.444,14.0041927
ORDK06990,2018-03-08,10:11:49,Breakfast,BK,"[('Cereal', 9), ('Coffee', 4)]",219.0,-37.8116652,144.9844562,0,5.671,10.5419994
ORDA01062,2018-06-14,13:24:30,Lunch,BK,"[('Salad', 2), ('Fries', 2), ('Chicken', 1), ('Burger', 1), ('Steak', 9)]",526.4,-37.7996885,144.9676512,0,7.914,13.6922117
ORDZ03595,2018-08-09,15:16:03,Lunch,NS,"[('Steak', 9), ('Burger', 2), ('Chicken', 1)]",499.0,-37.80792,144.97319,0,7.092,
ORDZ06142,2018-01-17,08:30:25,Breakfast,NS,"[('Eggs', 7), ('Coffee', 5)]",191.5,-37.8080228,144.9337799,1,10.284,7.2618703
ORDX09831,2018-08-09,15:16:03,Lunch,BK,"[('Salad', 9), ('Burger', 6)]",340.8,-37.8047395,144.9652608,0,7.395,13.0404123
ORDX01121,2018-07-19,14:35:29,Lunch,BK,"[('Fries', 6), ('Burger', 4), ('Chicken', 3), ('Steak', 3)]",427.0,-37.8223814,144.9681832,0,7.996,13.725875
ORDY09062,2018-06-11,13:14:21,Lunch,TP,"[('Chicken', 10), ('Steak', 8), ('Salad', 8), ('Burger', 8), ('Fries', 6)]",1137.6,-37.8041882,144.94482,0,10.213,13.6133091
ORDJ05622,2018-03-02,09:51:32,Breakfast,TP,"[('Pancake', 2), ('Eggs', 4), ('Coffee', 7), ('Cereal', 6)]",315.0,-37.8047703,144.9646829,0,9.293,12.0441512
ORDZ04874,2018-07-21,14:35:29,Lunch,NS,"[('Chicken', 1), ('Salad', 7), ('Burger', 6), ('Steak', 4)]",518.4,-37.8259548,144.9818306,0,9.333,16.8504019
ORDZ02445,2018-10-18,17:38:01,Dinner,,"[('Salmon', 7), ('Fish&Chips', 2)]",357.0,-37.8015701,144.9518362,0,7.906,13.8977909
ORDY09913,2018-08-17,15:26:11,Lunch,TP,"[('Fries', 1), ('Steak', 8), ('Chicken', 4), ('Salad', 5), ('Burger', 2)]",648.0,-37.8093417,144.9923949,0,10.415,13.5253478
ORDX02168,2018-06-24,13:44:47,Lunch,,"[('Fries', 8), ('Steak', 1)]",141.0,-37.8254076,144.9827765,0,7.06,15.74926
ORDK00792,2018-04-21,11:32:57,Breakfast,BK,"[('Cereal', 1), ('Pancake', 4), ('Coffee', 7)]",170.5,-37.8190718,144.952464,0,8.88,16.4237856
ORDA02640,2018-12-20,19:39:43,Dinner,BK,"[('Salmon', 2), ('Shrimp', 10)]",622.0,-37.8064605,144.9613343,0,7.578,14.4897824
ORDX01902,2018-08-09,15:16:03,Lunch,BK,"[('Fries', 10), ('Chicken', 1), ('Burger', 1)]",183.0,-37.8051792,144.940973,0,9.49,15.3349069
ORDK07531,2018-06-25,13:44:47,Lunch,BK,"[('Steak', 2), ('Burger', 3), ('Fries', 7)]",267.0,-37.8242064,144.9840935,0,6.91,12.8958815
ORDC04512,2018-03-07,10:11:49,Breakfast,NS,"[('Cereal', 1), ('Pancake', 3), ('Eggs', 4)]",181.75,-37.8078343,144.9730469,0,7.072,12.3046911
ORDI08094,2018-05-20,12:33:48,Lunch,NS,"[('Fries', 9), ('Burger', 9)]",387.0,-37.8019742,144.957198,0,7.493,
ORDB02483,2018-01-13,08:20:16,Breakfast,,"[('Cereal', 9), ('Pancake', 2), ('Eggs', 3), ('Coffee', 6)]",348.5,-37.8180212,144.9668544,1,7.637,6.3551266
ORDI02089,2018-09-17,16:37:10,Dinner,,"[('Shrimp', 8), ('Fish&Chips', 6), ('Pasta', 7), ('Salmon', 7)]",1121.5,-37.8225695,144.9527452,0,9.821,15.6130374
ORDC03966,2018-03-08,10:11:49,Breakfast,NS,"[('Eggs', 7), ('Coffee', 6), ('Cereal', 4)]",283.0,-37.8053285,144.9863077,0,7.884,12.8229434
ORDA06940,2018-04-16,11:22:49,Breakfast,BK,"[('Pancake', 10), ('Eggs', 7)]",396.5,-37.8121667,144.9622267,0,7.657,12.6360576
ORDC10846,2018-01-24,08:40:33,Breakfast,,"[('Coffee', 5), ('Pancake', 3)]",110.25,-37.8082842,144.9790638,0,7.578,12.433959
ORDJ09796,2018-04-15,11:22:49,Breakfast,TP,"[('Cereal', 8), ('Coffee', 9), ('Pancake', 4), ('Eggs', 10)]",552.5,-37.8135788,145.0107023,0,12.219,15.9654029
ORDZ05096,2018-05-08,12:13:31,Lunch,NS,"[('Burger', 5), ('Steak', 2), ('Chicken', 1), ('Salad', 6)]",380.2,-37.8051813,144.9614811,0,4.002,9.3580239
ORDY06622,2018-02-04,09:00:50,Breakfast,,"[('Coffee', 1), ('Eggs', 5)]",117.5,-37.8044772,144.9631866,0,,13.4640558
ORDB10904,2018-10-07,17:17:44,Dinner,TP,"[('Pasta', 6), ('Shrimp', 5)]",435.0,-37.8088956,144.9608977,0,8.728,14.5618885
ORDB07789,2018-07-05,14:05:04,Lunch,TP,"[('Salad', 9), ('Fries', 5), ('Chicken', 7)]",438.8,-37.8002715,144.9599632,0,9.696,13.1708769
ORDA09654,2018-07-23,14:45:38,Lunch,BK,"[('Steak', 3), ('Salad', 4)]",203.8,-37.8089004,144.9641542,0,7.386,
ORDX04885,2018-06-12,13:14:21,Lunch,BK,"[('Chicken', 5), ('Fries', 1), ('Steak', 10), ('Salad', 2)]",656.4,-37.8153646,144.941289,0,9.638,15.5083823
ORDA05536,2018-07-28,14:55:46,Lunch,BK,"[('Fries', 1), ('Steak', 8), ('Chicken', 2)]",436.0,-37.8049103,144.9882321,0,5.804,14.3796177
ORDJ06807,2018-02-26,09:51:32,Breakfast,TP,"[('Pancake', 1), ('Cereal', 8), ('Eggs', 10)]",412.25,-37.8234103,144.9675596,0,7.832,10.7080138
ORDK09267,2018-10-01,16:57:27,Dinner,BK,"[('Fish&Chips', 4), ('Salmon', 7), ('Pasta', 10), ('Shrimp', 3)]",864.0,-37.799762,144.943974,0,9.406,16.0752514
ORDJ08392,2018-06-18,13:34:38,Lunch,TP,"[('Steak', 3), ('Fries', 4), ('Chicken', 3), ('Burger', 7), ('Salad', 10)]",668.0,-37.8264997,145.0054467,0,10.702,13.9154025
ORDJ04810,2018-10-18,17:38:01,Dinner,TP,"[('Pasta', 6), ('Shrimp', 9), ('Fish&Chips', 7)]",896.0,-37.802943,144.9512381,0,9.912,13.7031051
ORDZ04825,2018-03-25,10:42:15,Breakfast,NS,"[('Cereal', 8), ('Eggs', 4), ('Coffee', 1)]",263.5,-37.8093847,144.9730268,0,7.26,
ORDK02722,2018-01-23,08:40:33,Breakfast,BK,"[('Coffee', 5), ('Eggs', 5)]",147.5,-37.8168291,144.9628407,0,7.922,12.7378948
ORDX04217,2018-09-25,16:47:19,Dinner,BK,"[('Salmon', 8), ('Pasta', 7), ('Fish&Chips', 3)]",625.5,-37.8122303,145.0159644,0,3.562,10.0649076
ORDB01589,2018-06-22,13:34:38,Lunch,TP,"[('Burger', 9), ('Fries', 4)]",327.0,-37.8043742,145.0013652,0,11.756,15.1077878
ORDX09469,2018-10-05,17:07:36,Dinner,BK,"[('Pasta', 7), ('Salmon', 3), ('Fish&Chips', 7)]",560.5,-37.8061852,144.9592654,0,7.767,14.5550286
ORDK06804,2018-08-19,15:36:20,Lunch,,"[('Steak', 2), ('Salad', 1), ('Chicken', 2), ('Fries', 4)]",219.2,-37.816799,145.0096011,0,,12.3916557
ORDK05984,2018-01-10,08:10:08,Breakfast,BK,"[('Coffee', 9), ('Pancake', 7)]",237.25,-37.8029823,144.9292533,1,10.588,8.3862759
ORDA02018,2018-02-04,09:00:50,Breakfast,BK,"[('Pancake', 4), ('Cereal', 2), ('Eggs', 6)]",271.0,-37.8245748,144.9884935,0,6.434,13.956176
ORDY09930,2018-06-27,13:54:55,Lunch,TP,"[('Salad', 4), ('Steak', 9), ('Fries', 4), ('Chicken', 1), ('Burger', 4)]",677.8,-37.8247274,144.9848899,0,8.91,11.9582717
ORDC01901,2018-03-25,10:42:15,Breakfast,NS,"[('Pancake', 1), ('Eggs', 4), ('Coffee', 10)]",187.25,-37.8200279,145.015796,0,11.541,
ORDX06489,2018-08-14,15:26:11,Lunch,BK,"[('Chicken', 5), ('Steak', 8)]",520.0,-37.8083366,144.9751971,0,6.354,11.8431015
ORDJ05544,2018-03-27,10:42:15,Breakfast,TP,"[('Coffee', 7), ('Eggs', 6), ('Cereal', 8)]",352.5,-37.817055,144.9856924,0,9.41,12.0378247
ORDI10959,2018-09-21,16:37:10,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 10), ('Salmon', 7)]",829.5,-37.822653,144.998453,0,10.3,16.0769238
ORDX00246,2018-07-06,14:05:04,Lunch,BK,"[('Fries', 7), ('Burger', 2), ('Salad', 6), ('Chicken', 5)]",409.2,-37.8205164,144.9942283,0,5.499,11.3615658
ORDC07848,2018-08-30,15:56:37,Lunch,NS,"[('Chicken', 7), ('Salad', 3), ('Steak', 6)]",545.6,-37.8174011,144.9705456,0,8.794,14.6989744
ORDY00320,2018-05-13,12:23:39,Lunch,,"[('Chicken', 5), ('Burger', 5), ('Salad', 5)]",401.0,-37.8190083,144.9618741,0,,12.6236408
ORDA00156,2018-03-14,10:21:58,Breakfast,,"[('Eggs', 2), ('Pancake', 3), ('Coffee', 4), ('Cereal', 5)]",251.75,-37.8169756,144.9665798,0,,12.4841827
ORDJ02742,2018-07-25,14:45:38,Lunch,TP,"[('Chicken', 3), ('Steak', 2), ('Burger', 6), ('Fries', 3), ('Salad', 3)]",459.6,-37.8117766,144.9564575,0,8.644,11.4664291
ORDA10885,2018-02-17,09:31:16,Breakfast,BK,"[('Cereal', 1), ('Pancake', 1)]",45.25,-37.8082783,144.9826774,0,5.742,13.1905127
ORDZ02419,2018-06-08,13:14:21,Lunch,NS,"[('Burger', 5), ('Steak', 8)]",515.0,-37.8039972,144.9500263,0,8.308,14.0800008
ORDX01392,2018-03-03,10:01:41,Breakfast,BK,"[('Cereal', 8), ('Eggs', 10), ('Pancake', 3), ('Coffee', 10)]",535.75,-37.8185141,144.9758658,0,7.103,14.7951638
ORDJ01679,2018-03-15,10:21:58,Breakfast,TP,"[('Coffee', 2), ('Eggs', 5)]",125.0,-37.8201612,144.9817985,0,9.081,11.6579875
ORDY02888,2018-01-05,08:00:00,Breakfast,TP,"[('Cereal', 10), ('Pancake', 9)]",428.25,-37.8132931,144.937181,1,10.535,6.3340421
ORDK05085,2018-02-25,09:41:24,Breakfast,BK,"[('Pancake', 2), ('Coffee', 6), ('Eggs', 10)]",313.5,-37.8233262,144.9720465,0,7.856,15.0704598
ORDJ08936,2018-08-08,15:16:03,Lunch,,"[('Chicken', 6), ('Fries', 10)]",312.0,-37.8063397,144.9412482,0,10.311,14.1498219
ORDY04182,2018-07-28,14:55:46,Lunch,,"[('Burger', 4), ('Salad', 9), ('Fries', 2)]",302.8,-37.8129222,144.9598423,0,8.463,13.7806635
ORDC10242,2018-08-18,15:36:20,Lunch,NS,"[('Fries', 8), ('Burger', 7), ('Steak', 8), ('Salad', 4)]",741.8,-37.8100861,144.9695403,0,7.183,15.1173954
ORDK10023,2018-01-23,08:40:33,Breakfast,BK,"[('Pancake', 2), ('Eggs', 3)]",114.5,-37.8175844,144.9631764,0,7.832,12.6121407
ORDZ03445,2018-07-29,14:55:46,Lunch,NS,"[('Burger', 2), ('Salad', 4), ('Chicken', 6), ('Steak', 9), ('Fries', 8)]",823.8,-37.8136041,144.9657232,0,7.856,15.4627194
ORDY04313,2018-09-27,16:57:27,Dinner,TP,"[('Shrimp', 7), ('Salmon', 4)]",542.0,-37.7998181,144.9528048,0,10.073,
ORDC03103,2018-12-14,19:29:34,Dinner,,"[('Salmon', 1), ('Fish&Chips', 10), ('Shrimp', 8), ('Pasta', 3)]",905.5,-37.8185297,144.9484484,0,,15.0918694
ORDY02660,2018-08-03,15:05:54,Lunch,TP,"[('Fries', 9), ('Steak', 4), ('Chicken', 5), ('Salad', 7)]",568.4,-37.8186761,144.9671674,0,7.571,11.0430044
ORDC09279,2018-08-13,15:26:11,Lunch,NS,"[('Steak', 10), ('Chicken', 8)]",706.0,-37.8133687,144.9650409,0,7.864,13.038913
ORDA01354,2018-01-16,08:30:25,Breakfast,BK,"[('Pancake', 1), ('Cereal', 5), ('Eggs', 4), ('Coffee', 10)]",292.25,-37.8133731,144.9381111,1,9.889,7.2440724
ORDI09338,2018-03-13,10:21:58,Breakfast,,"[('Eggs', 6), ('Cereal', 1), ('Pancake', 7)]",322.75,-37.8250993,145.0135418,0,11.828,16.6417179
ORDK08894,2018-08-18,15:36:20,Lunch,BK,"[('Burger', 2), ('Chicken', 9), ('Steak', 9), ('Fries', 10), ('Salad', 8)]",1012.6,-37.8103255,145.0019927,0,4.0,12.1914101
ORDZ10358,2018-06-24,13:44:47,Lunch,NS,"[('Chicken', 8), ('Salad', 1), ('Burger', 7), ('Steak', 9), ('Fries', 1)]",907.2,-37.8255347,144.9827832,0,9.517,17.2867829
ORDA09524,2018-11-12,18:28:43,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 7), ('Shrimp', 9), ('Pasta', 6)]",1060.0,-37.805,144.9787198,0,7.118,13.7538457
ORDA05660,2018-12-29,20:00:00,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 10)]",480.0,-37.8222945,144.9854354,0,6.365,15.6415978
ORDC00843,2018-09-12,16:27:02,Dinner,NS,"[('Shrimp', 5), ('Pasta', 7), ('Salmon', 2), ('Fish&Chips', 7)]",789.5,-37.8179366,144.966773,0,8.442,14.5770743
ORDY10679,2018-03-08,10:11:49,Breakfast,TP,"[('Pancake', 9), ('Eggs', 4), ('Cereal', 6)]",432.25,-37.8187627,144.9833005,0,9.097,11.6877277
ORDC01692,2018-07-27,14:45:38,Lunch,NS,"[('Fries', 9), ('Chicken', 7), ('Steak', 8), ('Salad', 1)]",709.2,-37.8015708,144.9631252,0,6.981,12.9722721
ORDB04992,2018-11-23,18:49:00,Dinner,,"[('Salmon', 7), ('Shrimp', 3)]",449.0,-37.8105747,144.939228,0,10.241,13.7773697
ORDY06132,2018-09-19,16:37:10,Dinner,,"[('Fish&Chips', 4), ('Pasta', 10), ('Salmon', 2)]",497.0,-37.8071215,144.957849,0,9.171,13.5184346
ORDJ02867,2018-05-28,12:54:05,Lunch,TP,"[('Steak', 6), ('Chicken', 3), ('Fries', 8), ('Burger', 7)]",679.0,-37.7991553,144.9806399,0,10.492,13.4009521
ORDB01816,2018-11-02,18:08:27,Dinner,TP,"[('Pasta', 1), ('Shrimp', 5), ('Fish&Chips', 6), ('Salmon', 8)]",835.5,-37.8018147,144.9572168,0,9.518,13.8329063
ORDJ09623,2018-11-08,18:18:35,Dinner,TP,"[('Salmon', 4), ('Shrimp', 5), ('Fish&Chips', 2), ('Pasta', 10)]",779.0,-37.8155052,144.9662817,0,7.976,12.3393841
ORDZ00479,2018-04-12,11:22:49,Breakfast,NS,"[('Pancake', 9), ('Coffee', 9), ('Eggs', 2), ('Cereal', 6)]",455.75,-37.8100372,144.9643602,0,7.44,12.3269229
ORDB04681,2018-02-10,09:21:07,Breakfast,TP,"[('Coffee', 2), ('Cereal', 1), ('Pancake', 2)]",84.5,-37.8087625,144.9664167,0,8.878,13.3183337
ORDI04634,2018-06-16,13:24:30,Lunch,NS,"[('Steak', 8), ('Burger', 10)]",670.0,-37.8223938,144.9487416,0,9.892,17.4991082
ORDY09908,2018-03-18,10:32:06,Breakfast,,"[('Pancake', 8), ('Coffee', 2)]",209.0,-37.8095396,144.9720503,0,,13.6482237
ORDI03781,2018-03-09,10:11:49,Breakfast,NS,"[('Cereal', 7), ('Pancake', 7), ('Coffee', 8)]",376.75,-37.8074979,144.9628913,0,7.37,12.4716231
ORDK04117,2018-12-12,19:29:34,Dinner,,"[('Pasta', 7), ('Shrimp', 9)]",678.5,-37.820344,144.9574615,0,,14.6613586
ORDI07285,2018-09-29,16:57:27,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 7), ('Pasta', 2)]",573.0,-37.8083929,144.955658,0,8.102,16.0811443
ORDJ04555,2018-12-12,19:29:34,Dinner,TP,"[('Salmon', 3), ('Shrimp', 6)]",447.0,-37.815178,144.9366701,0,10.456,13.8259648
ORDK04084,2018-07-20,14:35:29,Lunch,BK,"[('Burger', 6), ('Chicken', 6)]",378.0,-37.7990204,144.9739414,0,7.52,13.4107309
ORDB00219,2018-11-10,18:18:35,Dinner,TP,"[('Shrimp', 1), ('Salmon', 4), ('Pasta', 3), ('Fish&Chips', 9)]",615.5,-37.8205902,144.9830457,0,9.183,15.132363
ORDA09051,2018-08-01,14:55:46,Lunch,BK,"[('Chicken', 1), ('Steak', 7), ('Salad', 5), ('Fries', 7), ('Burger', 9)]",796.0,-37.8076259,144.9479451,0,8.907,15.2774224
ORDA02748,2018-03-18,10:32:06,Breakfast,BK,"[('Coffee', 6), ('Cereal', 8), ('Eggs', 1)]",235.0,-37.8072116,144.950856,0,8.648,16.153089
ORDY09722,2018-11-24,18:49:00,Dinner,TP,"[('Salmon', 6), ('Pasta', 4), ('Shrimp', 3)]",518.0,-37.808835,144.98307,0,9.725,15.3569996
ORDI03607,2018-01-23,08:40:33,Breakfast,NS,"[('Cereal', 10), ('Coffee', 5), ('Eggs', 5)]",357.5,-37.8017302,144.9794172,0,6.928,11.8934308
