order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ09740,2018-12-21,19:39:43,Dinner,NS,"[('Pasta', 5), ('Salmon', 7)]",424.5,-37.8159474,144.9326379,0,9.287,15.1314561
ORDB02889,2018-08-20,15:36:20,Lunch,TP,"[('Chicken', 4), ('Burger', 8), ('Steak', 8), ('Fries', 2), ('Salad', 10)]",932.0,-37.8121266,144.9744946,0,8.764,12.1903827
ORDX01153,2018-02-06,09:10:59,Breakfast,BK,"[('Coffee', 6), ('Pancake', 7)]",214.75,-37.8222606,144.9388877,0,10.376,15.4472682
ORDC10263,2018-09-29,16:57:27,Dinner,NS,"[('Salmon', 4), ('Shrimp', 10), ('Pasta', 8)]",924.0,-37.8082379,144.9516256,0,8.524,16.6218278
ORDI10975,2018-01-13,08:20:16,Breakfast,NS,"[('Eggs', 1), ('Pancake', 8), ('Coffee', 2)]",231.0,-37.8215124,144.9450873,1,10.003,8.5356687
ORDA08770,2018-08-03,15:05:54,Lunch,BK,"[('Steak', 3), ('Fries', 7), ('Salad', 8), ('Chicken', 2)]",420.6,-37.8194059,144.9714696,0,7.94,13.6597317
ORDK01155,2018-02-13,09:21:07,Breakfast,BK,"[('Cereal', 5), ('Eggs', 3), ('Coffee', 9)]",238.5,-37.812075,145.0148103,0,3.427,8.4067953
ORDB08396,2018-10-22,17:48:10,Dinner,TP,"[('Pasta', 7), ('Shrimp', 7), ('Fish&Chips', 8)]",850.5,-37.8133366,144.9384564,0,10.326,14.5750948
ORDB10988,2018-09-19,16:37:10,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 7), ('Shrimp', 8)]",799.5,-37.81955,144.9723494,0,7.643,12.3909368
ORDA00341,2018-10-15,17:27:53,Dinner,BK,"[('Shrimp', 6), ('Pasta', 3), ('Fish&Chips', 3)]",511.5,-37.8253545,144.9951058,0,5.927,12.5702471
ORDJ00012,2018-04-25,11:43:05,Breakfast,TP,"[('Cereal', 8), ('Coffee', 2), ('Pancake', 7), ('Eggs', 7)]",506.75,-37.8128014,144.9427053,0,9.86,12.2749935
ORDY05650,2018-09-23,16:47:19,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 10), ('Salmon', 2), ('Shrimp', 1)]",656.0,-37.7998566,144.9786219,0,10.272,15.8291035
ORDZ03200,2018-03-11,10:11:49,Breakfast,NS,"[('Cereal', 1), ('Eggs', 4), ('Pancake', 3), ('Coffee', 7)]",234.25,-37.8036436,144.9633913,0,7.042,14.4251929
ORDJ01126,2018-04-26,11:43:05,Breakfast,TP,"[('Pancake', 9), ('Cereal', 6), ('Eggs', 10), ('Coffee', 9)]",631.75,-37.8190736,144.965235,0,7.394,9.8034928
ORDI08797,2018-08-02,15:05:54,Lunch,NS,"[('Salad', 2), ('Steak', 4), ('Chicken', 3)]",310.4,-37.8114851,144.9914235,0,8.863,13.9543468
ORDY05496,2018-03-22,10:32:06,Breakfast,TP,"[('Cereal', 9), ('Coffee', 10), ('Pancake', 10), ('Eggs', 8)]",682.5,-37.8179449,144.9621622,0,7.861,10.4659599
ORDY08044,2018-10-10,17:17:44,Dinner,TP,"[('Pasta', 1), ('Shrimp', 1), ('Fish&Chips', 8)]",361.5,-37.8123436,144.9535614,0,9.042,13.5161592
ORDI10636,2018-10-19,17:38:01,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 8), ('Salmon', 4)]",552.0,-37.8180877,144.9668866,0,8.417,14.0100576
ORDJ09234,2018-03-10,10:11:49,Breakfast,TP,"[('Coffee', 4), ('Pancake', 7)]",199.75,-37.8232903,144.9766577,0,8.138,12.9628299
ORDX09787,2018-06-02,13:04:13,Lunch,BK,"[('Chicken', 5), ('Steak', 1), ('Fries', 5), ('Salad', 9)]",419.8,-37.8116287,145.0115724,0,3.188,11.2072482
ORDC01660,2018-10-11,17:17:44,Dinner,NS,"[('Pasta', 5), ('Salmon', 10)]",547.5,-37.81192,144.9535766,0,8.412,14.1018419
ORDX01172,2018-03-25,10:42:15,Breakfast,BK,"[('Eggs', 1), ('Cereal', 10), ('Pancake', 4), ('Coffee', 4)]",359.0,-37.80802,144.973733,0,6.537,14.2706233
ORDJ01736,2018-12-11,19:29:34,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 9), ('Salmon', 6), ('Pasta', 9)]",1078.5,-37.814798,144.9361659,0,10.535,14.717942
ORDX01488,2018-04-23,11:43:05,Breakfast,BK,"[('Pancake', 5), ('Coffee', 5), ('Eggs', 2)]",202.75,-37.8175194,144.9693294,0,7.698,12.4189522
ORDZ06621,2018-08-19,15:36:20,Lunch,NS,"[('Fries', 4), ('Steak', 8)]",408.0,-37.8131389,144.9359178,0,10.217,17.5388455
ORDI01594,2018-12-23,19:49:51,Dinner,NS,"[('Shrimp', 8), ('Salmon', 4), ('Pasta', 3), ('Fish&Chips', 4)]",818.5,-37.8036034,144.9815875,0,7.307,15.197116
ORDY03694,2018-08-15,15:26:11,Lunch,TP,"[('Steak', 3), ('Burger', 8)]",383.0,-37.8081851,144.9756244,0,9.246,12.2928515
ORDI03190,2018-07-15,14:25:21,Lunch,NS,"[('Chicken', 5), ('Steak', 9), ('Fries', 9)]",673.0,-37.8201983,144.957654,0,9.165,16.7929225
ORDC07121,2018-07-17,14:25:21,Lunch,NS,"[('Salad', 1), ('Steak', 8), ('Chicken', 3)]",473.2,-37.8192943,144.9458405,0,9.693,14.4451921
ORDY06472,2018-06-02,13:04:13,Lunch,TP,"[('Steak', 6), ('Fries', 4)]",318.0,-37.8166063,144.9699492,0,7.989,12.9997221
ORDB09505,2018-03-23,10:42:15,Breakfast,TP,"[('Coffee', 9), ('Pancake', 9), ('Eggs', 4)]",373.75,-37.8126475,144.9831156,0,9.292,11.5993418
ORDC06752,2018-08-01,14:55:46,Lunch,NS,"[('Steak', 3), ('Burger', 1)]",166.0,-37.8075427,144.9479927,0,8.734,14.4797363
ORDY09757,2018-03-28,10:52:23,Breakfast,TP,"[('Cereal', 2), ('Eggs', 2), ('Pancake', 9), ('Coffee', 5)]",341.75,-37.8118763,145.0149255,0,12.373,14.7060634
ORDC07932,2018-01-22,08:40:33,Breakfast,NS,"[('Coffee', 3), ('Eggs', 6), ('Cereal', 4), ('Pancake', 9)]",456.75,-37.8041173,144.9479909,0,8.519,13.5692977
ORDI08185,2018-06-23,13:44:47,Lunch,NS,"[('Chicken', 6), ('Burger', 6)]",378.0,-37.8036392,144.9922661,0,8.307,15.3184547
ORDI02246,2018-04-17,11:22:49,Breakfast,NS,"[('Pancake', 4), ('Coffee', 5), ('Cereal', 3)]",197.5,-37.8116789,144.9647611,0,7.631,13.0206596
ORDK09776,2018-11-25,18:49:00,Dinner,BK,"[('Salmon', 8), ('Shrimp', 6), ('Fish&Chips', 7), ('Pasta', 8)]",1117.0,-37.8208667,144.9823617,0,6.607,16.1781877
ORDJ03979,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 6), ('Salmon', 9), ('Pasta', 8)]",913.0,-37.8188994,144.9549157,0,8.334,12.4459844
ORDJ09767,2018-02-14,09:21:07,Breakfast,TP,"[('Coffee', 7), ('Cereal', 8), ('Eggs', 8)]",396.5,-37.8234639,144.9701092,0,7.999,10.7352245
ORDJ10650,2018-03-03,10:01:41,Breakfast,TP,"[('Cereal', 4), ('Coffee', 4), ('Eggs', 4)]",202.0,-37.8223392,145.0155776,0,12.194,15.8594387
ORDX07358,2018-03-07,10:11:49,Breakfast,BK,"[('Pancake', 6), ('Coffee', 6)]",190.5,-37.8078707,144.9730414,0,6.527,11.0492143
ORDK09925,2018-03-03,10:01:41,Breakfast,BK,"[('Pancake', 7), ('Eggs', 5), ('Cereal', 1), ('Coffee', 9)]",368.25,-37.8236931,144.9306191,0,11.866,19.4435864
ORDA05045,2018-06-11,13:14:21,Lunch,BK,"[('Salad', 7), ('Steak', 8)]",480.4,-37.8241548,144.9439123,0,9.863,15.7900711
ORDA03980,2018-11-18,18:38:52,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 5)]",337.0,-37.8192663,144.9501875,0,9.107,18.4309223
ORDA03858,2018-11-27,18:59:09,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 6)]",579.0,-37.8162309,144.9451079,0,9.3,15.8921135
ORDK03954,2018-12-21,19:39:43,Dinner,BK,"[('Pasta', 1), ('Shrimp', 7), ('Salmon', 10), ('Fish&Chips', 6)]",1025.5,-37.8146711,144.9376032,0,9.936,16.907755
ORDK00408,2018-10-27,17:58:18,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 4)]",286.0,-37.8081991,144.9686278,0,6.929,16.1917429
ORDB08493,2018-04-22,11:43:05,Breakfast,TP,"[('Coffee', 9), ('Eggs', 4)]",155.5,-37.8194357,144.9521361,0,8.63,12.8783507
ORDC02812,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 7), ('Coffee', 8), ('Pancake', 10), ('Cereal', 3)]",519.5,-37.8137365,144.9386972,1,9.789,7.2648213
ORDX07933,2018-06-30,13:54:55,Lunch,BK,"[('Steak', 9), ('Fries', 1), ('Chicken', 2), ('Burger', 9)]",760.0,-37.8155582,144.9667107,0,7.506,16.1709654
ORDI03993,2018-06-16,13:24:30,Lunch,NS,"[('Chicken', 4), ('Fries', 9), ('Salad', 4), ('Steak', 7), ('Burger', 4)]",743.8,-37.8223938,144.9487416,0,9.892,17.1325322
ORDB09201,2018-09-30,16:57:27,Dinner,TP,"[('Pasta', 10), ('Salmon', 9), ('Fish&Chips', 3)]",749.0,-37.8150926,144.9412892,0,10.001,16.0403084
ORDZ09077,2018-12-28,20:00:00,Dinner,NS,"[('Pasta', 2), ('Shrimp', 7)]",433.0,-37.8194748,144.9526071,0,9.335,15.4532258
ORDA08858,2018-10-03,17:07:36,Dinner,BK,"[('Salmon', 3), ('Shrimp', 7), ('Pasta', 2)]",556.0,-37.8025752,144.9632697,0,7.835,14.8947318
ORDZ05588,2018-05-23,12:43:56,Lunch,NS,"[('Fries', 8), ('Burger', 4), ('Salad', 4), ('Chicken', 1), ('Steak', 3)]",455.8,-37.8137172,144.9886559,0,8.908,14.2611277
ORDZ03700,2018-03-31,10:52:23,Breakfast,NS,"[('Cereal', 9), ('Coffee', 6), ('Pancake', 8)]",428.0,-37.8219064,144.9753957,0,9.19,16.3626597
ORDA06165,2018-04-29,11:53:14,Breakfast,BK,"[('Eggs', 8), ('Pancake', 4)]",273.0,-37.814368,144.9774963,0,6.466,13.6147661
ORDZ00728,2018-08-07,15:16:03,Lunch,NS,"[('Steak', 6), ('Salad', 6), ('Burger', 10), ('Fries', 3), ('Chicken', 5)]",879.2,-37.8101116,144.9621865,0,7.573,12.5656984
ORDB08870,2018-12-16,19:29:34,Dinner,TP,"[('Pasta', 1), ('Shrimp', 8), ('Salmon', 2)]",541.5,-37.8094281,144.9726966,0,9.091,14.5938197
ORDK04241,2018-04-12,11:22:49,Breakfast,BK,"[('Eggs', 7), ('Cereal', 10)]",364.0,-37.8016566,144.9432732,0,9.381,14.3654832
ORDB06003,2018-01-18,08:30:25,Breakfast,TP,"[('Cereal', 6), ('Pancake', 3), ('Eggs', 10)]",418.75,-37.8143618,145.0140941,1,12.414,7.3507329
ORDB03978,2018-06-07,13:14:21,Lunch,TP,"[('Fries', 1), ('Chicken', 2), ('Burger', 10), ('Steak', 4), ('Salad', 8)]",703.6,-37.8254058,144.9514798,0,8.517,12.0837356
ORDI05934,2018-01-25,08:40:33,Breakfast,NS,"[('Cereal', 9), ('Eggs', 3)]",255.0,-37.8106851,144.9624361,0,7.726,12.8800221
ORDJ10709,2018-07-04,14:05:04,Lunch,TP,"[('Steak', 9), ('Salad', 8), ('Chicken', 9), ('Fries', 7), ('Burger', 5)]",1069.6,-37.8217938,145.0095174,0,11.493,14.1237755
ORDI08231,2018-06-07,13:14:21,Lunch,NS,"[('Steak', 3), ('Chicken', 2), ('Salad', 2)]",233.4,-37.8036788,144.9489918,0,8.504,13.9304636
ORDY01985,2018-06-01,12:54:05,Lunch,TP,"[('Chicken', 5), ('Salad', 10), ('Steak', 4), ('Burger', 5)]",667.0,-37.8122064,144.9531642,0,8.938,12.3678882
ORDI04744,2018-10-25,17:48:10,Dinner,NS,"[('Shrimp', 10), ('Salmon', 5)]",745.0,-37.8205146,144.9661206,0,8.888,15.1182458
ORDX02511,2018-12-23,19:49:51,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 2)]",178.0,-37.8188114,145.0052595,0,4.399,13.4621808
ORDZ01181,2018-02-17,09:31:16,Breakfast,NS,"[('Pancake', 3), ('Coffee', 3), ('Eggs', 7)]",249.25,-37.805337,144.9375987,0,9.617,16.5059054
ORDJ10915,2018-05-05,12:03:22,Lunch,TP,"[('Steak', 2), ('Chicken', 9), ('Fries', 5), ('Burger', 7)]",655.0,-37.8124079,145.0096948,0,11.923,16.8464093
ORDB10175,2018-08-30,15:56:37,Lunch,TP,"[('Chicken', 3), ('Salad', 5), ('Burger', 3), ('Steak', 8)]",635.0,-37.8022222,144.9633323,0,9.519,12.4800133
ORDK04152,2018-03-14,10:21:58,Breakfast,BK,"[('Coffee', 9), ('Cereal', 7), ('Eggs', 8)]",390.5,-37.8142456,144.9744632,0,6.736,11.4809255
ORDC00470,2018-11-25,18:49:00,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 4)]",167.5,-37.8059149,144.9591401,0,7.682,15.4608442
ORDY00683,2018-09-14,16:27:02,Dinner,TP,"[('Pasta', 7), ('Shrimp', 5), ('Salmon', 9)]",831.5,-37.8071669,144.9425444,0,10.16,14.7587045
ORDI10064,2018-01-13,08:20:16,Breakfast,NS,"[('Cereal', 4), ('Pancake', 3), ('Coffee', 9), ('Eggs', 9)]",422.25,-37.821389,144.9450712,1,10.0,8.9380188
ORDY09087,2018-01-18,08:30:25,Breakfast,TP,"[('Cereal', 8), ('Pancake', 3), ('Eggs', 5), ('Coffee', 5)]",388.25,-37.8060043,144.9572258,1,9.175,6.3085912
ORDX02207,2018-10-28,17:58:18,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 6), ('Shrimp', 1), ('Salmon', 10)]",909.0,-37.809416,144.9487494,0,8.893,18.9713889
ORDC09801,2018-04-12,11:22:49,Breakfast,NS,"[('Eggs', 6), ('Cereal', 2), ('Pancake', 2), ('Coffee', 7)]",275.0,-37.8006802,144.9438143,0,8.625,13.684232
ORDY06466,2018-03-04,10:01:41,Breakfast,TP,"[('Pancake', 4), ('Eggs', 6), ('Cereal', 8), ('Coffee', 8)]",457.0,-37.8023972,144.9633598,0,9.494,13.240232
ORDK04318,2018-09-01,15:56:37,Lunch,BK,"[('Burger', 10), ('Chicken', 5), ('Salad', 6), ('Fries', 1)]",585.2,-37.8169878,144.9532027,0,8.667,17.1318131
ORDJ10867,2018-10-24,17:48:10,Dinner,TP,"[('Shrimp', 6), ('Salmon', 7), ('Pasta', 3), ('Fish&Chips', 8)]",973.5,-37.7964758,144.9513026,0,10.331,14.4315616
ORDA09421,2018-08-09,15:16:03,Lunch,BK,"[('Fries', 2), ('Salad', 5), ('Steak', 5), ('Chicken', 5)]",495.0,-37.7991533,144.9626842,0,8.211,14.6089366
ORDB10601,2018-09-13,16:27:02,Dinner,TP,"[('Salmon', 1), ('Pasta', 10)]",316.0,-37.8038502,144.9579718,0,9.73,13.5315708
ORDA08848,2018-10-29,17:58:18,Dinner,BK,"[('Pasta', 5), ('Salmon', 4)]",301.5,-37.8196115,144.9688632,0,8.139,15.1639553
ORDK06012,2018-09-03,16:06:45,Dinner,BK,"[('Salmon', 1), ('Shrimp', 1), ('Fish&Chips', 3), ('Pasta', 9)]",447.5,-37.8106765,144.9580226,0,8.072,14.9161986
ORDK09585,2018-02-02,09:00:50,Breakfast,BK,"[('Eggs', 10), ('Pancake', 8)]",414.0,-37.8242522,144.9865647,0,6.518,11.1501596
ORDC01915,2018-11-25,18:49:00,Dinner,NS,"[('Salmon', 7), ('Shrimp', 6), ('Fish&Chips', 6), ('Pasta', 7)]",1013.5,-37.8202067,144.9815597,0,8.901,16.8612682
ORDX06257,2018-03-17,10:21:58,Breakfast,BK,"[('Eggs', 7), ('Coffee', 1), ('Pancake', 3), ('Cereal', 5)]",339.25,-37.8078225,144.9713961,0,6.687,14.0815213
ORDK09887,2018-07-11,14:15:12,Lunch,BK,"[('Steak', 3), ('Salad', 1), ('Burger', 5), ('Fries', 7)]",391.2,-37.8060961,144.9428659,0,9.377,15.9446351
ORDA06526,2018-10-24,17:48:10,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 6)]",235.0,-37.8203784,144.9666014,0,7.9,14.9349811
ORDC10362,2018-02-06,09:10:59,Breakfast,NS,"[('Pancake', 4), ('Cereal', 5), ('Coffee', 5), ('Eggs', 10)]",459.5,-37.8225599,144.9380572,0,10.644,15.3809839
ORDY01917,2018-12-01,18:59:09,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 10)]",678.0,-37.8180938,144.9667323,0,7.661,13.2295051
ORDB10649,2018-05-01,11:53:14,Breakfast,TP,"[('Coffee', 9), ('Eggs', 9)]",265.5,-37.8105069,144.9501256,0,9.371,12.2138331
ORDK09825,2018-09-08,16:16:54,Dinner,BK,"[('Pasta', 1), ('Shrimp', 3), ('Salmon', 10), ('Fish&Chips', 8)]",879.5,-37.8197601,144.9760725,0,7.428,16.6601169
ORDA09844,2018-07-31,14:55:46,Lunch,BK,"[('Chicken', 7), ('Salad', 10), ('Fries', 4), ('Steak', 2), ('Burger', 2)]",596.0,-37.8055792,144.9813172,0,6.519,12.6009859
ORDK00217,2018-01-08,08:10:08,Breakfast,BK,"[('Coffee', 5), ('Pancake', 9)]",255.75,-37.8053812,144.987412,1,5.731,5.0272683
ORDA05602,2018-04-08,11:12:40,Breakfast,BK,"[('Pancake', 5), ('Eggs', 8), ('Coffee', 8), ('Cereal', 7)]",504.25,-37.7997486,144.9574922,0,8.392,16.435472
ORDC07114,2018-10-22,17:48:10,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 10)]",750.0,-37.8138993,145.0072957,0,10.415,16.5290074
ORDB03987,2018-09-06,16:16:54,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 2)]",327.0,-37.7988906,144.9932646,0,11.452,15.3657453
ORDK03777,2018-08-18,15:36:20,Lunch,BK,"[('Burger', 9), ('Fries', 7), ('Steak', 10), ('Salad', 10), ('Chicken', 1)]",1017.0,-37.8096921,145.0034029,0,3.942,11.7405633
ORDI00464,2018-04-21,11:32:57,Breakfast,NS,"[('Cereal', 4), ('Pancake', 10), ('Eggs', 5), ('Coffee', 7)]",489.0,-37.8191831,144.951869,0,9.37,16.5833585
ORDX07490,2018-11-08,18:18:35,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 7)]",286.0,-37.809247,144.9836651,0,5.595,12.1691005
ORDI05994,2018-09-08,16:16:54,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 6), ('Pasta', 7)]",566.5,-37.8096335,144.9382814,0,10.246,17.9824217
ORDI02504,2018-02-07,09:10:59,Breakfast,NS,"[('Cereal', 2), ('Eggs', 1)]",64.0,-37.8159167,144.9724358,0,7.876,13.7373582
ORDB06303,2018-05-26,12:43:56,Lunch,TP,"[('Steak', 7), ('Chicken', 10), ('Burger', 7), ('Salad', 3)]",903.6,-37.8247485,144.9491309,0,8.722,13.4748112
ORDJ01312,2018-08-08,15:16:03,Lunch,TP,"[('Salad', 10), ('Burger', 6), ('Fries', 2), ('Steak', 4), ('Chicken', 7)]",786.0,-37.8265624,144.9743124,0,8.619,11.836157
ORDC08445,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 7), ('Salad', 5), ('Chicken', 3), ('Steak', 1), ('Fries', 4)]",492.0,-37.8038748,144.9496453,0,8.373,15.9418505
ORDY03313,2018-12-22,19:49:51,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 9), ('Pasta', 5)]",560.5,-37.8057028,144.9675183,0,9.306,14.9090197
ORDY02560,2018-04-16,11:22:49,Breakfast,TP,"[('Cereal', 8), ('Eggs', 6)]",300.0,-37.8121901,144.9621422,0,8.269,11.2265796
ORDI00505,2018-02-09,09:10:59,Breakfast,NS,"[('Pancake', 5), ('Cereal', 9), ('Coffee', 1)]",317.75,-37.7989308,144.9592816,0,7.212,11.5203586
ORDA10250,2018-05-20,12:33:48,Lunch,BK,"[('Chicken', 8), ('Burger', 10), ('Fries', 3), ('Steak', 3), ('Salad', 2)]",771.4,-37.801128,144.9551153,0,8.488,17.1644738
ORDB09794,2018-11-21,18:38:52,Dinner,TP,"[('Salmon', 4), ('Pasta', 2), ('Shrimp', 8), ('Fish&Chips', 8)]",931.0,-37.8080923,144.9758119,0,9.236,13.786764
ORDK03336,2018-06-13,13:24:30,Lunch,BK,"[('Fries', 2), ('Chicken', 3), ('Salad', 7)]",240.4,-37.8130627,145.0117925,0,3.7,8.9479038
ORDJ05842,2018-01-24,08:40:33,Breakfast,TP,"[('Pancake', 3), ('Eggs', 1)]",94.75,-37.8181002,144.9667358,0,7.624,10.1861784
ORDJ07540,2018-01-05,08:00:00,Breakfast,TP,"[('Eggs', 3), ('Cereal', 10), ('Pancake', 5), ('Coffee', 8)]",457.25,-37.821418,144.9614566,1,7.441,5.0310053
ORDJ00187,2018-07-18,14:35:29,Lunch,TP,"[('Salad', 8), ('Burger', 9), ('Fries', 2), ('Chicken', 7)]",664.6,-37.8223324,144.9553418,0,8.222,12.4944246
ORDB09152,2018-08-01,14:55:46,Lunch,TP,"[('Salad', 4), ('Chicken', 1)]",100.8,-37.807145,144.9487854,0,9.676,12.8211807
ORDX04529,2018-05-13,12:23:39,Lunch,BK,"[('Chicken', 1), ('Burger', 7)]",249.0,-37.7993647,144.9588277,0,8.589,17.2399064
ORDZ01567,2018-10-06,17:17:44,Dinner,NS,"[('Shrimp', 7), ('Salmon', 8), ('Fish&Chips', 8), ('Pasta', 5)]",1123.5,-37.8187755,144.9701918,0,8.427,16.5486107
ORDY11000,2018-08-24,15:46:28,Lunch,TP,"[('Chicken', 10), ('Fries', 2), ('Burger', 1), ('Salad', 8), ('Steak', 1)]",557.6,-37.8013696,144.9530666,0,9.845,13.0849305
ORDB10853,2018-11-20,18:38:52,Dinner,TP,"[('Shrimp', 9), ('Pasta', 9), ('Salmon', 5)]",938.5,-37.8070217,144.9692309,0,9.23,13.8472385
ORDI00532,2018-09-15,16:27:02,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 4), ('Salmon', 3)]",317.0,-37.8156656,144.9654653,0,8.205,15.9734384
ORDC02711,2018-12-16,19:29:34,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 10)]",345.0,-37.8243601,144.9440946,0,10.532,18.49774
ORDA10798,2018-01-05,08:00:00,Breakfast,BK,"[('Coffee', 7), ('Pancake', 2), ('Eggs', 2), ('Cereal', 3)]",208.0,-37.812253,144.9386792,1,9.892,7.0920991
ORDI05266,2018-07-08,14:15:12,Lunch,NS,"[('Steak', 7), ('Salad', 7), ('Chicken', 10), ('Fries', 4)]",803.4,-37.8015617,144.9967754,0,8.715,16.702738
ORDA08239,2018-10-20,17:38:01,Dinner,BK,"[('Salmon', 1), ('Pasta', 5), ('Fish&Chips', 5)]",353.5,-37.8232907,144.9699533,0,7.976,17.5879656
ORDJ08628,2018-11-15,18:28:43,Dinner,TP,"[('Shrimp', 9), ('Pasta', 6), ('Salmon', 3), ('Fish&Chips', 10)]",1124.0,-37.833333,144.9914651,0,9.937,13.9070621
ORDA05418,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 8), ('Shrimp', 3)]",382.0,-37.807011,144.9666602,0,7.109,16.8849407
ORDB00733,2018-10-24,17:48:10,Dinner,TP,"[('Pasta', 3), ('Shrimp', 10), ('Fish&Chips', 4), ('Salmon', 6)]",1008.5,-37.8190644,144.9648719,0,7.726,11.8568839
ORDY02707,2018-10-28,17:58:18,Dinner,TP,"[('Shrimp', 7), ('Salmon', 5)]",583.0,-37.8089487,144.9485829,0,9.668,15.2089637
ORDK04853,2018-02-19,09:31:16,Breakfast,BK,"[('Pancake', 10), ('Eggs', 7), ('Coffee', 8), ('Cereal', 9)]",645.5,-37.8261671,144.9851251,0,7.319,12.4207476
ORDI02170,2018-05-09,12:13:31,Lunch,NS,"[('Chicken', 7), ('Burger', 6), ('Fries', 3), ('Steak', 1), ('Salad', 4)]",559.8,-37.8174935,144.9888148,0,9.158,15.1067557
ORDY01996,2018-05-10,12:13:31,Lunch,TP,"[('Chicken', 7), ('Fries', 1), ('Salad', 2), ('Steak', 10), ('Burger', 6)]",906.4,-37.8151594,144.9478253,0,9.256,12.6634184
ORDI01615,2018-03-05,10:01:41,Breakfast,NS,"[('Coffee', 6), ('Eggs', 6), ('Pancake', 2)]",225.5,-37.7946969,144.9361619,0,9.748,14.5153761
ORDZ08177,2018-10-29,17:58:18,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 5)]",229.0,-37.8206287,144.9707674,0,8.777,14.4073774
ORDI04217,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 8), ('Cereal', 4)]",260.0,-37.811521,144.957735,0,8.373,13.8677365
ORDJ10278,2018-09-26,16:47:19,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 2), ('Shrimp', 9)]",681.0,-37.8202452,145.0149442,0,11.969,15.9578199
ORDB05074,2018-05-05,12:03:22,Lunch,TP,"[('Burger', 9), ('Salad', 8)]",416.6,-37.7990315,144.9795136,0,10.44,15.5319065
ORDK06884,2018-11-22,18:49:00,Dinner,BK,"[('Pasta', 5), ('Salmon', 8), ('Fish&Chips', 5)]",640.5,-37.8111532,144.9733924,0,6.787,13.3861961
ORDI06652,2018-06-18,13:34:38,Lunch,NS,"[('Salad', 9), ('Steak', 2), ('Fries', 7), ('Chicken', 2)]",392.8,-37.8185196,144.9752084,0,8.529,14.0548547
ORDZ10814,2018-01-14,08:20:16,Breakfast,NS,"[('Coffee', 5), ('Cereal', 1), ('Pancake', 3)]",131.25,-37.8142745,144.9389804,1,9.715,8.3918667
ORDX03514,2018-06-05,13:04:13,Lunch,BK,"[('Chicken', 9), ('Steak', 3)]",423.0,-37.8113111,144.9294472,0,11.416,17.1660867
ORDY04590,2018-08-25,15:46:28,Lunch,TP,"[('Chicken', 8), ('Steak', 8), ('Burger', 7)]",833.0,-37.8092158,144.9372023,0,10.531,14.8008537
ORDK00805,2018-01-19,08:30:25,Breakfast,BK,"[('Eggs', 2), ('Pancake', 3), ('Cereal', 2), ('Coffee', 3)]",181.25,-37.823757,144.9475243,0,9.471,14.3233535
ORDI09428,2018-04-23,11:43:05,Breakfast,NS,"[('Coffee', 3), ('Cereal', 7), ('Eggs', 6)]",301.5,-37.8192582,144.9528011,0,9.298,14.5594224
ORDK02646,2018-12-06,19:19:26,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 1)]",359.0,-37.8148482,144.9691384,0,7.277,14.4543705
ORDK09934,2018-06-15,13:24:30,Lunch,BK,"[('Chicken', 7), ('Salad', 3), ('Steak', 3), ('Fries', 6), ('Burger', 4)]",606.6,-37.8173234,144.9674074,0,7.422,13.461719
ORDI06965,2018-11-14,18:28:43,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 7), ('Shrimp', 7)]",980.0,-37.8141002,144.9443534,0,9.312,15.1376097
ORDY04216,2018-09-03,16:06:45,Dinner,TP,"[('Pasta', 4), ('Shrimp', 8)]",542.0,-37.8070107,144.9490826,0,9.633,13.8151062
ORDX07062,2018-12-16,19:29:34,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 2), ('Salmon', 7)]",465.0,-37.8100762,144.9960042,0,4.488,13.6425776
